payment_id,order_id,payment_date,payment_method,payment_amount
500678,100709,2024-12-06,Card,33.51
500679,100710,2025-05-14,Card,30.8
500680,100712,2025-06-17,Card,145.69
500681,100713,2025-07-27,Card,196.28
500682,100714,2025-11-04,Card,68.49
500683,100715,2025-08-08,ACH,78.93
500684,100716,2025-01-27,Insurance,25.11
500685,100717,2024-12-25,ACH,91.9
500686,100719,2025-03-15,Insurance,63.4
500687,100720,2024-04-17,Card,70.8
500688,100720,2024-04-17,Card,77.86
500689,100721,2025-11-15,Card,101.71
500690,100722,2025-09-12,Card,55.24
500691,100722,2025-09-10,Insurance,73.94
500692,100723,2024-03-30,Card,88.75
500693,100724,2025-07-31,Card,123.2
500694,100725,2024-04-08,Card,48.59
500695,100727,2024-03-05,Card,137.94
500696,100728,2024-12-28,Insurance,218.33
500697,100729,2025-04-29,Card,138.83
500698,100730,2025-06-22,Card,54.35
500699,100730,2025-06-21,Card,40.04
500700,100731,2024-11-07,ACH,181.26
500701,100732,2025-11-08,ACH,54.78
500702,100734,2024-06-02,Card,61.3
500703,100736,2025-06-21,ACH,49.73
500704,100737,2024-09-05,Card,99.91
500705,100738,2025-06-27,Card,39.55
500706,100739,2025-11-07,Card,80.6
500707,100740,2025-08-24,Card,86.61
500708,100742,2025-04-14,Insurance,35.19
500709,100743,2024-07-17,Card,64.24
500710,100744,2025-08-06,Card,170.22
500711,100745,2024-09-29,ACH,222.32
500712,100747,2024-08-22,ACH,61.87
500713,100748,2024-08-20,Insurance,121.7
500714,100748,2024-08-18,Card,89.24
500715,100749,2024-04-25,Card,64.05
500716,100750,2025-12-07,Card,41.87
500717,100750,2025-12-04,Card,34.53
500718,100751,2024-04-19,Card,94.52
500719,100752,2024-03-09,Insurance,141.65
500720,100753,2025-11-15,Card,129.2
500721,100754,2025-02-10,Card,26.17
500722,100757,2024-10-09,ACH,54.84
500723,100758,2024-04-05,Card,103.1
500724,100759,2025-06-17,Card,131.59
500725,100760,2024-05-10,Card,108.92
500726,100761,2025-02-13,Card,144.04
500727,100762,2025-11-28,Insurance,207.61
500728,100763,2025-11-20,ACH,128.52
500729,100764,2024-09-20,ACH,50.71
500730,100765,2025-07-25,ACH,114.66
500731,100766,2025-04-01,ACH,70.62
500732,100766,2025-03-23,Card,90.26
500733,100767,2025-01-02,ACH,137.94
500734,100768,2024-04-17,Card,162.98
500735,100770,2025-04-24,Card,48.74
500736,100770,2025-05-06,Insurance,39.17
500737,100771,2026-01-07,Card,61.33
500738,100772,2024-01-04,ACH,259.03
500739,100773,2025-06-14,Card,65.2
500740,100775,2025-11-26,ACH,71.57
500741,100776,2024-11-09,Card,48.07
500742,100777,2024-03-29,ACH,95.24
500743,100779,2025-09-19,Card,124.22
500744,100780,2025-10-03,Card,44.64
500745,100782,2024-04-04,Card,46.83
500746,100782,2024-04-05,Card,49.67
500747,100783,2024-03-31,Card,119.14
500748,100785,2025-03-07,Card,25.2
500749,100786,2024-01-25,Insurance,154.6
500750,100787,2025-05-24,Card,306.89
500751,100789,2024-01-09,Card,125.87
500752,100790,2024-03-12,Card,202.72
500753,100791,2024-12-03,Card,61.25
500754,100792,2025-06-14,Card,33.49
500755,100792,2025-06-12,Insurance,35.4
500756,100793,2025-09-07,Insurance,56.67
500757,100794,2024-11-17,Card,67.71
500758,100795,2024-08-04,Card,153.53
500759,100797,2024-12-05,Card,33.84
500760,100798,2024-08-18,Card,106.49
500761,100799,2024-11-20,Card,108.44
500762,100800,2024-01-13,ACH,132.47
500763,100801,2024-08-09,Insurance,49.77
500764,100802,2025-01-23,Insurance,46.46
500765,100804,2025-06-29,Insurance,29.7
500766,100804,2025-06-27,Insurance,39.88
500767,100805,2025-07-28,Insurance,51.16
500768,100807,2024-03-21,Card,59.28
500769,100807,2024-04-01,ACH,75.46
500770,100808,2024-10-12,ACH,30.62
500771,100809,2025-12-30,Card,132.99
500772,100810,2024-02-06,ACH,58.28
500773,100811,2025-10-06,Insurance,90.88
500774,100812,2025-05-20,Card,44.02
500775,100812,2025-05-21,ACH,47.99
500776,100813,2024-07-31,ACH,73.62
500777,100814,2025-07-22,Card,127.83
500778,100815,2025-09-07,Card,104.16
500779,100816,2024-02-06,Card,101.66
500780,100818,2025-05-07,ACH,134.35
500781,100819,2026-01-15,ACH,156.28
500782,100820,2024-01-24,Card,66.87
500783,100821,2025-05-07,ACH,50.99
500784,100821,2025-05-04,ACH,34.0
500785,100822,2024-04-12,Card,72.83
500786,100823,2025-04-22,Insurance,153.31
500787,100824,2025-04-04,ACH,79.19
500788,100825,2024-03-12,Card,77.98
500789,100826,2025-05-13,Insurance,49.21
500790,100827,2025-10-23,ACH,129.34
500791,100828,2025-09-26,ACH,62.35
500792,100829,2024-01-24,Card,46.21
500793,100830,2024-07-02,Card,39.84
500794,100831,2024-06-27,Card,114.77
500795,100832,2024-11-27,ACH,63.96
500796,100834,2025-09-17,Insurance,125.69
500797,100835,2025-07-22,Card,33.48
500798,100836,2025-08-17,Insurance,66.22
500799,100837,2024-05-26,Insurance,210.84
500800,100838,2024-01-17,Card,33.9
500801,100838,2024-01-11,ACH,42.32
500802,100839,2025-11-08,ACH,101.68
500803,100840,2024-08-04,ACH,125.16
500804,100840,2024-08-04,Card,88.83
500805,100841,2025-04-26,Card,68.85
500806,100843,2024-01-28,ACH,91.13
500807,100844,2024-01-10,Card,100.05
500808,100845,2024-01-09,Card,88.44
500809,100847,2024-02-09,Card,141.96
500810,100848,2025-08-26,Insurance,40.36
500811,100849,2025-03-18,Insurance,169.82
500812,100850,2025-12-20,Card,126.08
500813,100851,2025-08-10,ACH,70.31
500814,100852,2025-12-05,Card,135.21
500815,100853,2024-07-03,Card,23.14
500816,100853,2024-07-07,ACH,32.26
500817,100855,2025-09-12,Card,145.22
500818,100857,2024-02-14,Card,133.78
500819,100858,2025-05-06,Card,43.32
500820,100858,2025-05-10,ACH,34.71
500821,100859,2025-08-13,Insurance,98.93
500822,100860,2025-12-13,Card,74.14
500823,100863,2025-08-01,Insurance,76.87
500824,100864,2025-09-11,Card,86.35
500825,100866,2025-08-28,Card,85.54
500826,100866,2025-09-05,Card,58.75
500827,100868,2024-11-23,Insurance,46.15
500828,100869,2024-01-31,ACH,60.13
500829,100870,2024-12-03,Card,147.14
500830,100871,2024-05-29,Card,98.4
500831,100872,2024-03-25,Insurance,280.78
500832,100873,2024-04-04,Card,42.75
500833,100874,2025-05-25,Card,54.05
500834,100876,2025-02-01,Insurance,48.2
500835,100877,2025-06-29,Card,68.27
500836,100878,2025-02-06,ACH,177.91
500837,100881,2025-09-14,Card,52.28
500838,100882,2024-11-27,Card,137.29
500839,100883,2024-05-06,Card,177.0
500840,100884,2025-08-21,Card,23.36
500841,100884,2025-08-31,Card,20.85
500842,100885,2025-06-23,Insurance,65.05
500843,100886,2024-02-13,Card,43.27
500844,100886,2024-02-13,Card,32.22
500845,100888,2024-01-13,ACH,103.52
500846,100888,2024-01-15,Insurance,97.94
500847,100889,2024-07-16,ACH,63.88
500848,100890,2024-03-17,Card,74.0
500849,100891,2025-06-07,ACH,193.98
500850,100892,2025-01-17,ACH,65.3
500851,100893,2025-12-17,Card,176.41
500852,100895,2025-03-26,Card,145.59
500853,100896,2025-01-12,Card,48.89
500854,100897,2024-02-15,Insurance,38.83
500855,100898,2024-02-22,ACH,20.61
500856,100898,2024-02-26,ACH,14.01
500857,100899,2025-03-27,Card,100.48
500858,100900,2024-01-06,ACH,68.04
500859,100901,2024-02-03,Card,103.57
500860,100904,2024-12-03,ACH,138.89
500861,100906,2024-11-02,Card,38.03
500862,100907,2024-05-06,Card,152.42
500863,100908,2024-10-11,Insurance,99.57
500864,100910,2025-08-01,Card,77.0
500865,100911,2024-05-16,ACH,75.92
500866,100911,2024-05-16,Insurance,91.25
500867,100912,2024-10-04,Card,100.32
500868,100914,2025-03-14,Card,77.49
500869,100915,2024-12-13,Card,68.7
500870,100916,2025-02-02,Card,64.14
500871,100917,2025-07-31,Card,66.1
500872,100919,2025-04-11,Insurance,38.14
500873,100919,2025-04-13,ACH,50.93
500874,100920,2025-10-01,Insurance,246.65
500875,100921,2025-02-24,Card,101.7
500876,100922,2024-11-23,Card,60.4
500877,100925,2025-12-03,ACH,39.86
500878,100926,2025-02-01,ACH,88.37
500879,100927,2024-08-11,ACH,58.76
500880,100928,2024-11-03,Card,62.34
500881,100929,2025-02-27,Card,53.86
500882,100930,2025-01-31,Card,158.61
500883,100931,2025-05-29,Card,66.3
500884,100932,2024-07-11,Card,119.24
500885,100934,2024-11-23,Card,94.42
500886,100935,2025-11-24,ACH,32.22
500887,100937,2024-04-24,ACH,58.07
500888,100938,2024-12-07,Insurance,105.26
500889,100941,2024-10-24,Card,24.44
500890,100941,2024-11-02,Card,26.96
500891,100942,2025-11-03,Card,67.03
500892,100943,2024-12-13,Card,13.06
500893,100943,2024-12-15,Card,10.19
500894,100944,2024-04-07,ACH,57.41
500895,100944,2024-04-10,Insurance,62.08
500896,100945,2024-03-28,ACH,79.87
500897,100946,2025-12-13,ACH,44.82
500898,100948,2025-11-28,Card,146.79
500899,100949,2024-08-06,ACH,62.25
500900,100950,2024-03-11,Card,35.47
500901,100951,2024-08-10,Insurance,88.07
500902,100952,2025-03-26,Insurance,137.05
500903,100953,2024-11-13,Insurance,105.24
500904,100954,2025-08-01,Card,104.6
500905,100955,2025-03-27,Insurance,98.56
500906,100956,2024-10-24,Insurance,242.64
500907,100957,2025-04-12,Insurance,24.36
500908,100958,2025-12-15,Card,48.3
500909,100959,2024-10-29,Insurance,93.01
500910,100960,2024-04-25,Card,107.59
500911,100961,2024-11-02,ACH,39.42
500912,100962,2025-09-09,Card,37.0
500913,100962,2025-09-07,Insurance,26.35
500914,100963,2024-06-09,Insurance,202.31
500915,100964,2025-11-29,ACH,71.65
500916,100966,2025-03-18,Card,149.57
500917,100967,2024-09-01,ACH,115.26
500918,100968,2025-11-09,Card,138.86
500919,100969,2024-01-31,Insurance,113.79
500920,100970,2024-08-07,Insurance,92.96
500921,100971,2024-11-17,Card,50.19
500922,100972,2024-12-19,Card,79.34
500923,100972,2024-12-15,Insurance,89.77
500924,100973,2024-12-14,Card,60.84
500925,100974,2024-04-19,ACH,51.64
500926,100975,2024-06-19,Card,146.93
500927,100976,2024-03-13,ACH,22.47
500928,100977,2025-03-12,Card,206.21
500929,100978,2024-09-13,Card,55.65
500930,100979,2025-02-17,Insurance,85.87
500931,100980,2025-03-13,Card,30.74
500932,100980,2025-03-07,ACH,32.94
500933,100982,2025-02-04,Card,93.31
500934,100983,2025-04-20,Insurance,60.4
500935,100985,2025-04-24,Card,76.96
500936,100986,2025-03-30,Card,84.21
500937,100987,2024-08-25,Card,104.7
500938,100988,2024-06-29,ACH,105.45
500939,100988,2024-07-01,Card,150.16
500940,100989,2025-08-01,Card,62.32
500941,100990,2024-09-11,Card,34.31
500942,100991,2025-02-09,Card,70.97
500943,100992,2024-05-25,Card,26.99
500944,100992,2024-05-23,Card,31.54
500945,100993,2024-11-11,Card,60.39
500946,100994,2025-01-25,Card,65.98
500947,100995,2025-04-18,Card,133.24
500948,100996,2025-01-23,Insurance,56.83
500949,100997,2024-09-23,Insurance,34.59
500950,100998,2025-12-10,Card,65.08
500951,100999,2025-01-11,Card,65.75
500952,101000,2025-08-14,Card,127.14
500953,101003,2025-10-20,ACH,50.77
500954,101004,2024-04-05,ACH,73.31
500955,101005,2025-11-10,ACH,91.81
500956,101006,2025-09-14,Insurance,61.19
500957,101008,2025-06-23,Card,37.19
500958,101008,2025-06-24,Card,26.33
500959,101009,2025-01-17,Card,86.15
500960,101012,2024-07-02,ACH,59.31
500961,101013,2024-08-31,Insurance,51.47
500962,101013,2024-08-18,Card,59.41
500963,101014,2025-01-18,Card,118.91
500964,101015,2025-09-06,Card,33.13
500965,101016,2024-10-10,Card,99.43
500966,101017,2025-01-09,Card,115.77
500967,101018,2024-02-04,ACH,118.49
500968,101019,2024-03-29,Card,178.19
500969,101020,2024-02-16,Card,134.89
500970,101021,2024-03-06,Card,71.53
500971,101022,2025-10-01,Card,91.39
500972,101024,2025-08-24,Card,54.82
500973,101025,2024-02-15,Insurance,42.97
500974,101026,2024-03-01,ACH,192.54
500975,101027,2024-07-26,Card,54.72
500976,101027,2024-07-25,Card,51.47
500977,101028,2025-02-20,ACH,94.38
500978,101029,2024-09-04,Card,152.99
500979,101030,2024-12-27,Card,88.53
500980,101031,2024-05-09,ACH,51.97
500981,101032,2025-06-24,Card,136.34
500982,101033,2024-08-19,Insurance,86.1
500983,101034,2024-02-27,Card,98.85
500984,101035,2025-06-27,Card,179.21
500985,101036,2025-10-24,Card,46.03
500986,101037,2024-01-12,ACH,73.07
500987,101038,2024-11-16,Insurance,94.83
500988,101039,2025-08-29,Card,47.64
500989,101040,2025-06-01,ACH,76.05
500990,101041,2025-09-24,Card,102.37
500991,101042,2024-11-01,Card,44.19
500992,101043,2024-10-02,ACH,70.11
500993,101044,2025-06-07,ACH,114.16
500994,101045,2024-05-06,Card,44.21
500995,101046,2024-06-24,ACH,89.91
500996,101047,2025-03-20,Card,52.75
500997,101047,2025-03-17,Insurance,50.06
500998,101049,2024-04-13,Insurance,139.97
500999,101050,2025-01-12,Insurance,58.92
501000,101050,2025-01-09,Card,42.59
501001,101051,2024-09-29,ACH,47.01
501002,101051,2024-09-23,ACH,42.72
501003,101052,2025-01-01,Card,84.03
501004,101053,2025-12-02,Card,73.32
501005,101054,2024-03-02,Insurance,178.71
501006,101056,2024-11-25,Insurance,176.42
501007,101057,2025-07-31,Insurance,70.93
501008,101058,2024-11-12,Card,159.87
501009,101059,2024-08-21,Card,90.79
501010,101060,2025-07-21,Card,70.36
501011,101060,2025-07-19,Card,61.52
501012,101061,2025-05-19,Card,42.33
501013,101062,2024-04-21,Card,137.76
501014,101063,2025-06-04,ACH,76.14
501015,101064,2025-07-10,Card,217.17
501016,101066,2025-11-12,Card,33.65
501017,101067,2025-04-13,ACH,235.31
501018,101068,2024-09-02,Card,120.73
501019,101069,2024-01-14,Card,117.89
501020,101071,2024-06-01,ACH,58.15
501021,101072,2025-07-09,Card,69.86
501022,101073,2025-01-18,ACH,51.6
501023,101073,2025-01-19,Card,35.33
501024,101074,2024-12-11,Card,40.29
501025,101075,2024-05-02,Card,49.37
501026,101075,2024-05-01,Card,62.15
501027,101076,2025-06-07,Card,172.38
501028,101077,2024-05-03,Card,33.2
501029,101078,2024-11-06,Card,84.8
501030,101079,2025-09-17,Card,167.97
501031,101080,2025-11-03,Insurance,62.22
501032,101081,2026-01-10,Insurance,42.35
501033,101082,2025-12-01,Card,17.1
501034,101082,2025-12-03,ACH,14.65
501035,101083,2025-02-16,ACH,74.05
501036,101084,2024-06-01,ACH,117.81
501037,101084,2024-05-29,Insurance,137.43
501038,101085,2025-09-11,Insurance,58.41
501039,101086,2025-08-09,ACH,52.9
501040,101087,2025-12-29,ACH,96.19
501041,101088,2025-05-09,Insurance,148.69
501042,101089,2024-04-13,Card,93.77
501043,101090,2025-01-06,Card,101.84
501044,101091,2024-11-23,Insurance,115.41
501045,101092,2025-09-10,Insurance,159.21
501046,101093,2024-10-16,Card,37.56
501047,101094,2024-09-02,ACH,50.6
501048,101096,2025-09-04,ACH,42.48
501049,101097,2025-07-12,Card,129.65
501050,101098,2024-02-03,ACH,33.52
501051,101099,2024-11-15,Card,348.91
501052,101100,2024-12-21,Card,77.03
501053,101100,2024-12-21,ACH,75.84
501054,101102,2025-11-03,Insurance,80.08
501055,101103,2024-04-21,Card,49.19
501056,101106,2024-07-03,Card,117.52
501057,101108,2025-11-24,Insurance,203.69
501058,101109,2024-02-05,ACH,100.21
501059,101110,2025-04-13,Insurance,96.36
501060,101112,2024-05-25,Card,161.96
501061,101114,2024-05-27,ACH,84.14
501062,101116,2026-01-02,Card,105.6
501063,101116,2026-01-01,Insurance,73.89
501064,101117,2025-03-06,Insurance,91.78
501065,101119,2024-12-30,Insurance,77.58
501066,101120,2024-01-25,ACH,57.2
501067,101121,2024-03-04,Insurance,66.62
501068,101121,2024-03-02,Card,84.97
501069,101122,2024-07-18,Card,99.69
501070,101124,2025-09-07,ACH,24.79
501071,101124,2025-09-10,Card,36.76
501072,101125,2025-09-13,ACH,45.72
501073,101125,2025-09-14,Card,33.48
501074,101126,2025-09-16,Card,167.31
501075,101127,2025-04-26,Card,55.52
501076,101128,2025-02-14,ACH,148.72
501077,101129,2025-04-25,Card,65.53
501078,101130,2024-10-24,ACH,84.31
501079,101133,2025-07-13,Card,27.42
501080,101134,2025-03-27,Card,56.6
501081,101136,2025-06-13,Card,131.02
501082,101137,2024-09-29,Card,63.27
501083,101138,2025-06-29,Card,220.43
501084,101139,2025-01-29,Insurance,37.15
501085,101139,2025-02-03,Card,42.18
501086,101140,2025-10-12,Card,27.23
501087,101140,2025-10-10,Card,36.12
501088,101141,2024-09-10,Card,88.07
501089,101143,2025-09-14,Card,52.61
501090,101144,2024-09-18,Insurance,56.81
501091,101145,2024-12-24,Card,25.21
501092,101145,2024-12-18,Card,20.88
501093,101146,2025-01-26,Card,81.83
501094,101147,2025-07-16,Card,102.71
501095,101148,2025-05-23,Card,58.31
501096,101149,2025-09-25,Card,82.11
501097,101150,2024-09-30,Card,120.75
501098,101152,2024-11-13,ACH,58.65
501099,101153,2025-10-31,Card,53.24
501100,101153,2025-10-31,Insurance,71.98
501101,101155,2025-03-08,Card,100.12
501102,101156,2024-04-01,Card,170.92
501103,101157,2025-09-18,Insurance,304.8
501104,101158,2024-10-08,Card,27.44
501105,101158,2024-10-08,Card,38.63
501106,101159,2024-09-05,ACH,86.75
501107,101160,2025-03-10,Card,126.53
501108,101161,2025-01-01,Insurance,136.78
501109,101162,2025-09-15,ACH,69.42
501110,101164,2025-01-17,ACH,211.94
501111,101167,2024-10-22,Card,94.59
501112,101168,2026-01-01,Card,95.8
501113,101168,2026-01-02,Card,86.17
501114,101169,2025-11-01,ACH,99.42
501115,101170,2025-04-07,Card,55.66
501116,101171,2025-04-09,Insurance,147.74
501117,101172,2024-10-14,Card,102.4
501118,101173,2024-05-19,Insurance,144.85
501119,101174,2024-01-13,Card,184.54
501120,101175,2024-09-06,Card,73.64
501121,101175,2024-09-10,ACH,100.17
501122,101176,2024-08-20,ACH,46.4
501123,101179,2024-01-23,Card,59.7
501124,101180,2025-03-23,Insurance,297.3
501125,101181,2025-11-14,ACH,70.56
501126,101181,2025-11-11,Insurance,57.19
501127,101182,2025-05-24,Card,151.26
501128,101183,2024-11-26,Card,84.88
501129,101183,2024-11-29,ACH,66.31
501130,101184,2024-11-06,ACH,56.14
501131,101185,2024-08-15,Card,140.68
501132,101186,2024-04-15,Insurance,63.76
501133,101186,2024-04-20,Insurance,56.1
501134,101187,2025-03-18,ACH,32.47
501135,101187,2025-03-19,Insurance,42.4
501136,101188,2025-02-22,Card,210.93
501137,101189,2024-01-06,Insurance,36.32
501138,101190,2024-10-31,ACH,62.96
501139,101191,2024-08-10,Card,176.89
501140,101192,2024-05-06,Card,141.64
501141,101193,2025-06-03,Card,65.36
501142,101194,2025-01-21,Card,65.61
501143,101195,2025-04-12,Card,86.39
501144,101197,2025-12-24,Insurance,72.03
501145,101198,2025-08-09,Card,61.52
501146,101199,2025-04-03,Card,94.17
501147,101200,2025-10-06,Card,76.53
501148,101202,2025-12-23,Card,30.19
501149,101202,2025-12-21,Insurance,20.41
501150,101203,2025-07-16,ACH,64.25
501151,101204,2025-04-21,ACH,97.54
501152,101205,2025-10-27,Card,62.48
501153,101206,2025-01-14,Card,45.51
501154,101206,2025-01-13,ACH,59.44
501155,101207,2025-06-14,ACH,211.1
501156,101208,2024-07-31,Card,103.03
501157,101209,2025-12-25,ACH,112.95
501158,101210,2025-04-01,Card,191.93
501159,101211,2025-07-27,Insurance,61.98
501160,101211,2025-07-25,Card,53.15
501161,101212,2024-12-05,Card,155.9
501162,101215,2024-03-28,Card,57.51
501163,101216,2025-01-07,Card,201.91
501164,101217,2025-06-22,ACH,124.91
501165,101218,2025-08-20,Card,35.54
501166,101219,2024-12-05,Insurance,61.22
501167,101220,2025-04-25,Card,50.24
501168,101221,2025-02-11,Card,117.45
501169,101222,2025-12-06,ACH,109.86
501170,101223,2025-04-27,Card,34.88
501171,101223,2025-04-29,Insurance,38.82
501172,101224,2024-11-01,Card,64.32
501173,101225,2025-12-14,Insurance,115.23
501174,101226,2024-03-28,Card,235.84
501175,101227,2025-12-25,Card,82.29
501176,101228,2024-04-25,Card,207.32
501177,101229,2024-08-04,Insurance,55.97
501178,101230,2025-08-29,Card,189.92
501179,101231,2025-06-23,Card,65.47
501180,101231,2025-06-23,ACH,69.22
501181,101232,2025-12-10,Card,97.99
501182,101234,2025-04-15,Card,118.26
501183,101236,2024-01-04,Card,83.05
501184,101237,2024-04-05,Card,138.87
501185,101239,2024-01-30,Insurance,32.4
501186,101240,2025-01-11,Card,25.02
501187,101240,2025-01-06,ACH,37.01
501188,101241,2025-07-27,ACH,201.99
501189,101242,2025-12-10,Card,89.17
501190,101243,2024-12-28,ACH,120.99
501191,101244,2025-10-07,ACH,46.37
501192,101245,2025-12-27,ACH,71.92
501193,101246,2025-09-25,Insurance,109.22
501194,101247,2024-12-11,Card,131.21
501195,101248,2024-08-31,Card,36.83
501196,101249,2025-12-16,Card,122.52
501197,101250,2024-06-26,ACH,65.09
501198,101251,2024-10-28,ACH,80.74
501199,101253,2025-08-08,Card,107.31
501200,101254,2025-04-22,Insurance,25.6
501201,101254,2025-04-23,Card,22.11
501202,101255,2024-03-07,Card,28.17
501203,101256,2024-06-17,ACH,85.29
501204,101258,2025-02-05,Insurance,81.61
501205,101260,2024-07-15,Card,93.81
501206,101260,2024-07-15,Card,109.58
501207,101261,2025-11-09,Card,119.8
501208,101262,2024-11-20,ACH,136.19
501209,101264,2024-06-25,Card,130.09
501210,101264,2024-06-29,Insurance,160.05
501211,101265,2024-01-30,Card,116.53
501212,101266,2024-02-13,Card,101.77
501213,101266,2024-02-14,Card,114.94
501214,101267,2024-09-30,Insurance,73.4
501215,101268,2025-11-30,Card,36.82
501216,101269,2024-02-06,Card,62.78
501217,101270,2024-09-27,Card,110.56
501218,101271,2024-03-26,Card,57.26
501219,101272,2025-11-15,Insurance,138.57
