order_id,order_date,ingestion_date,channel,region,product_line,status,gross_amount
100363,2025-10-15,2025-10-20,Mobile,West,Supplies,Completed,52.04
100364,2024-03-25,2024-03-25,Mobile,South,Supplies,Completed,53.32
100365,2025-01-14,2025-01-14,Web,Northeast,HomeCare,Returned,104.66
100366,2024-12-09,2024-12-09,Mobile,West,HomeCare,Completed,71.48
100367,2024-08-18,2024-08-18,Mobile,West,SeniorCare,Completed,71.88
100368,2024-01-17,2024-01-17,Mobile,Northeast,HomeCare,Completed,43.81
100369,2025-07-18,2025-07-18,Mobile,West,HomeCare,Completed,28.28
100370,2024-09-02,2024-09-02,Partner,South,HomeCare,Cancelled,251.7
100371,2025-04-28,2025-04-28,Web,Midwest,Hospice,Completed,85.37
100372,2024-10-26,2024-10-26,Mobile,Northeast,SeniorCare,Completed,73.46
100373,2024-09-30,2024-09-30,Partner,Northeast,HomeCare,Completed,96.96
100374,2025-10-09,2025-10-09,Mobile,West,Hospice,Returned,155.73
100375,2024-03-10,2024-03-10,Web,Midwest,Hospice,Completed,162.07
100376,2025-06-22,2025-06-22,Partner,South,Supplies,Completed,102.19
100377,2025-06-29,2025-06-29,Web,Northeast,HomeCare,Completed,124.86
100378,2024-10-04,2024-10-04,Web,West,Supplies,Completed,53.43
100379,2024-07-10,2024-07-10,Web,Northeast,Supplies,Completed,114.96
100380,2024-01-04,2024-01-04,Web,Midwest,Hospice,Completed,100.57
100381,2025-11-15,2025-11-15,Web,West,SeniorCare,Completed,143.25
100382,2025-11-23,2025-11-25,Web,Northeast,HomeCare,Completed,43.37
100383,2024-06-25,2024-06-25,Partner,West,Hospice,Completed,210.78
100384,2024-01-24,2024-01-24,Web,West,HomeCare,Completed,59.98
100385,2024-03-30,2024-03-30,Mobile,Midwest,SeniorCare,Completed,41.42
100386,2024-02-19,2024-02-19,Partner,West,Supplies,Cancelled,31.91
100387,2025-08-30,2025-09-03,Mobile,South,HomeCare,Completed,103.67
100388,2025-10-13,2025-10-13,Web,West,Hospice,Cancelled,344.84
100389,2024-04-22,2024-04-22,Web,Midwest,SeniorCare,Completed,77.54
100390,2025-06-29,2025-06-29,Mobile,Northeast,Hospice,Cancelled,103.95
100391,2024-05-11,2024-05-11,Mobile,South,Hospice,Completed,161.47
100392,2024-09-25,2024-10-01,Mobile,Midwest,Hospice,Completed,82.45
100393,2025-03-14,2025-03-14,Web,West,SeniorCare,Returned,79.36
100394,2025-06-10,2025-06-10,Mobile,South,HomeCare,Completed,78.69
100395,2025-10-01,2025-10-01,Mobile,Midwest,Hospice,Completed,294.05
100396,2024-02-02,2024-02-02,Mobile,West,Hospice,Completed,114.2
100397,2024-05-23,2024-05-30,Partner,South,HomeCare,Completed,136.19
100398,2024-07-24,2024-07-24,Mobile,Northeast,Hospice,Completed,77.02
100399,2024-08-14,2024-08-14,Mobile,West,Hospice,Completed,62.22
100400,2025-12-30,2025-12-30,Mobile,South,SeniorCare,Completed,119.19
100401,2025-07-22,2025-07-22,Mobile,Midwest,SeniorCare,Completed,97.05
100402,2024-08-22,2024-08-22,Mobile,Northeast,Hospice,Completed,184.04
100403,2025-12-11,2025-12-11,Web,Northeast,SeniorCare,Returned,54.89
100404,2024-12-30,2024-12-30,Mobile,Midwest,Hospice,Completed,104.99
100405,2025-01-01,2025-01-01,Mobile,South,Hospice,Completed,57.74
100406,2024-11-13,2024-11-13,Web,South,Hospice,Completed,85.87
100407,2024-04-15,2024-04-15,Web,Midwest,Hospice,Completed,53.38
100408,2025-11-14,2025-11-14,Mobile,South,Supplies,Completed,52.99
100409,2024-01-11,2024-01-20,Mobile,West,SeniorCare,Completed,164.47
100410,2024-05-07,2024-05-07,Web,South,HomeCare,Completed,60.99
100411,2024-06-16,2024-06-16,Web,Midwest,Hospice,Completed,71.15
100412,2024-07-23,2024-07-27,Web,West,HomeCare,Completed,86.17
100413,2024-04-06,2024-04-06,Partner,South,SeniorCare,Completed,78.0
100414,2024-01-14,2024-01-14,Partner,West,Supplies,Completed,89.78
100415,2025-05-10,2025-05-10,Mobile,West,SeniorCare,Completed,44.67
100416,2025-12-09,2025-12-09,Web,South,Hospice,Cancelled,31.44
100417,2024-03-30,2024-03-30,Mobile,South,HomeCare,Completed,96.69
100418,2024-08-04,2024-08-04,Mobile,Midwest,HomeCare,Completed,218.13
100419,2025-01-05,2025-01-05,Partner,Midwest,Hospice,Completed,99.8
100420,2025-11-09,2025-11-19,Web,Midwest,Supplies,Completed,74.46
100421,2025-05-22,2025-05-22,Web,South,Hospice,Completed,105.67
100422,2025-07-14,2025-07-14,Mobile,South,Supplies,Completed,88.68
100423,2025-02-28,2025-02-28,Web,West,Hospice,Completed,94.91
100424,2024-10-31,2024-10-31,Mobile,South,HomeCare,Completed,90.28
100425,2024-05-26,2024-05-26,Mobile,South,SeniorCare,Returned,194.0
100426,2025-09-23,2025-09-23,Web,Midwest,HomeCare,Returned,165.97
100427,2025-08-10,2025-08-10,Web,South,HomeCare,Completed,66.28
100428,2024-01-19,2024-01-19,Mobile,Northeast,HomeCare,Completed,67.15
100429,2025-06-06,2025-06-14,Mobile,Northeast,Hospice,Completed,81.62
100430,2024-03-02,2024-03-02,Web,South,HomeCare,Completed,53.4
100431,2025-06-24,2025-06-24,Web,Northeast,Supplies,Completed,46.35
100432,2025-08-26,2025-08-26,Mobile,South,Supplies,Completed,57.49
100433,2024-04-05,2024-04-05,Web,West,SeniorCare,Completed,58.09
100434,2024-11-13,2024-11-18,Mobile,South,Hospice,Completed,142.0
100435,2024-03-31,2024-03-31,Mobile,Northeast,HomeCare,Completed,40.57
100436,2025-02-18,2025-02-18,Web,Midwest,SeniorCare,Completed,47.41
100437,2025-11-09,2025-11-09,Mobile,South,HomeCare,Completed,130.23
100438,2024-02-29,2024-02-29,Mobile,South,Hospice,Completed,284.45
100439,2024-10-17,2024-10-17,Web,Midwest,HomeCare,Completed,106.29
100440,2025-12-12,2025-12-18,Mobile,Northeast,SeniorCare,Completed,56.36
100441,2024-08-07,2024-08-07,Partner,Northeast,SeniorCare,Completed,49.02
100442,2024-04-06,2024-04-06,Mobile,Midwest,Hospice,Completed,91.15
100443,2024-12-23,2024-12-23,Web,West,SeniorCare,Completed,161.11
100444,2025-01-06,2025-01-06,Mobile,Midwest,HomeCare,Returned,121.13
100445,2025-04-29,2025-04-29,Web,None,HomeCare,Completed,50.46
100446,2024-08-17,2024-08-17,Mobile,South,Hospice,Completed,131.8
100447,2025-11-29,2025-11-29,Mobile,Midwest,SeniorCare,Completed,175.24
100448,2025-01-15,2025-01-24,Web,Midwest,HomeCare,Completed,169.05
100449,2024-07-28,2024-07-28,Web,Northeast,Supplies,Completed,118.82
100450,2025-12-02,2025-12-07,Partner,Northeast,HomeCare,Completed,139.76
100451,2025-11-07,2025-11-07,Web,Northeast,HomeCare,Completed,49.34
100452,2024-12-30,2024-12-30,Mobile,South,SeniorCare,Completed,57.12
100453,2024-01-19,2024-01-19,Mobile,None,HomeCare,Completed,223.53
100454,2025-03-12,2025-03-12,Mobile,Northeast,Hospice,Completed,92.76
100455,2025-02-09,2025-02-09,Web,West,HomeCare,Completed,36.29
100456,2024-04-18,2024-04-21,Web,South,Hospice,Completed,148.9
100457,2025-04-08,2025-04-08,Web,West,HomeCare,Completed,159.3
100458,2025-09-06,2025-09-06,Mobile,Northeast,HomeCare,Completed,89.98
100459,2024-03-18,2024-03-18,Partner,South,Hospice,Completed,144.75
100460,2025-06-12,2025-06-12,Partner,Northeast,SeniorCare,Returned,56.53
100461,2024-04-12,2024-04-12,Web,Midwest,SeniorCare,Completed,67.81
100462,2025-07-01,2025-07-01,Web,Midwest,Hospice,Completed,44.51
100463,2024-11-02,2024-11-02,Web,Northeast,Supplies,Completed,35.71
100464,2024-01-05,2024-01-05,Partner,West,HomeCare,Completed,192.12
100465,2025-12-07,2025-12-07,Web,South,Supplies,Cancelled,11.65
100466,2024-05-01,2024-05-07,Web,Midwest,Supplies,Completed,50.33
100467,2025-03-11,2025-03-11,Mobile,Midwest,SeniorCare,Completed,65.49
100468,2024-05-12,2024-05-12,Mobile,South,HomeCare,Completed,126.09
100469,2025-11-13,2025-11-13,Web,Northeast,Supplies,Completed,21.02
100470,2025-06-23,2025-06-28,Mobile,Midwest,Hospice,Returned,75.07
100471,2025-08-10,2025-08-10,Web,Midwest,HomeCare,Completed,69.79
100472,2024-11-11,2024-11-11,Web,Northeast,Supplies,Completed,74.81
100473,2024-12-07,2024-12-07,Web,Midwest,Hospice,Completed,109.43
100474,2025-04-08,2025-04-08,Web,South,Hospice,Completed,48.04
100475,2025-07-27,2025-07-27,Partner,Northeast,SeniorCare,Completed,72.2
100476,2025-09-11,2025-09-11,Mobile,Midwest,Supplies,Cancelled,41.41
100477,2024-01-14,2024-01-14,Mobile,South,Hospice,Completed,138.64
100478,2025-04-30,2025-04-30,Web,Midwest,Supplies,Completed,54.01
100479,2024-03-20,2024-03-20,Mobile,South,HomeCare,Completed,224.54
100480,2024-07-29,2024-07-29,Partner,West,SeniorCare,Completed,61.36
100481,2025-08-29,2025-08-29,Web,Northeast,Hospice,Completed,82.78
100482,2024-07-02,2024-07-02,Partner,Midwest,HomeCare,Returned,71.79
100483,2025-08-05,2025-08-05,Mobile,Midwest,HomeCare,Completed,85.05
100484,2024-12-04,2024-12-04,Mobile,South,HomeCare,Returned,142.69
100485,2024-06-19,2024-06-19,Web,West,HomeCare,Completed,75.09
100486,2024-09-01,2024-09-01,Mobile,Northeast,SeniorCare,Completed,70.18
100487,2025-01-22,2025-01-29,Mobile,Northeast,HomeCare,Completed,111.98
100488,2025-07-13,2025-07-13,Partner,Midwest,SeniorCare,Completed,53.28
100489,2025-03-18,2025-03-18,Partner,West,Supplies,Completed,83.74
100490,2025-11-13,2025-11-13,Web,West,SeniorCare,Completed,70.8
100491,2025-09-26,2025-09-26,Partner,Midwest,Supplies,Completed,38.9
100492,2025-07-04,2025-07-10,Partner,South,SeniorCare,Completed,34.1
100493,2025-03-16,2025-03-16,Mobile,South,Supplies,Completed,35.21
100494,2024-07-30,2024-07-30,Web,Northeast,SeniorCare,Completed,77.13
100495,2024-10-28,2024-10-28,Web,South,HomeCare,Completed,89.44
100496,2024-03-27,2024-03-27,Web,Midwest,SeniorCare,Completed,74.19
100497,2024-09-30,2024-09-30,Web,Northeast,SeniorCare,Cancelled,40.81
100498,2025-11-08,2025-11-08,Partner,Northeast,SeniorCare,Completed,76.93
100499,2024-11-07,2024-11-07,Web,South,HomeCare,Completed,43.09
100500,2024-03-24,2024-03-24,Mobile,South,Hospice,Completed,58.27
100501,2025-04-21,2025-04-21,Mobile,Midwest,Supplies,Completed,105.1
100502,2025-12-04,2025-12-04,Mobile,South,Supplies,Returned,57.1
100503,2025-09-26,2025-09-26,Web,West,Hospice,Completed,135.79
100504,2024-07-19,2024-07-19,Mobile,Northeast,Hospice,Completed,221.46
100505,2024-11-27,2024-11-27,Mobile,West,HomeCare,Completed,89.57
100506,2025-01-23,2025-01-30,Mobile,Northeast,SeniorCare,Returned,136.06
100507,2024-06-30,2024-06-30,Web,Northeast,HomeCare,Completed,111.87
100508,2024-07-15,2024-07-15,Mobile,South,Supplies,Completed,41.95
100509,2024-06-22,2024-06-22,Web,Midwest,Hospice,Completed,100.65
100510,2025-12-28,2026-01-03,Mobile,West,HomeCare,Completed,63.29
100511,2025-06-29,2025-06-29,Web,Northeast,HomeCare,Completed,125.1
100512,2025-09-06,2025-09-06,Web,West,SeniorCare,Completed,138.51
100513,2025-08-20,2025-08-19,Mobile,None,SeniorCare,Completed,42.47
100514,2025-12-02,2025-12-02,Web,South,SeniorCare,Completed,54.2
100515,2024-03-17,2024-03-17,Partner,Midwest,Hospice,Returned,90.44
100516,2025-10-06,2025-10-06,Partner,South,Hospice,Completed,71.94
100517,2024-02-18,2024-02-21,Web,Northeast,HomeCare,Completed,81.94
100518,2024-12-13,2024-12-13,Web,West,HomeCare,Completed,110.45
100519,2025-03-10,2025-03-10,Web,West,HomeCare,Completed,175.24
100520,2024-09-18,2024-09-18,Partner,South,Hospice,Completed,83.99
100521,2024-04-16,2024-04-16,Mobile,South,SeniorCare,Completed,63.82
100522,2024-05-20,2024-05-20,Web,Midwest,HomeCare,Returned,110.95
100523,2025-08-25,2025-08-25,Mobile,South,SeniorCare,Completed,81.95
100524,2024-08-20,2024-08-20,Web,West,HomeCare,Completed,42.24
100525,2024-08-14,2024-08-14,Mobile,Northeast,HomeCare,Completed,59.82
100526,2025-11-05,2025-11-05,Mobile,South,HomeCare,Completed,77.26
100527,2024-04-15,2024-04-15,Web,West,Hospice,Completed,159.32
100528,2025-10-31,2025-10-31,Mobile,Midwest,HomeCare,Completed,160.21
100529,2025-11-04,2025-11-04,Web,West,Supplies,Completed,35.28
100530,2025-03-13,2025-03-13,Mobile,None,HomeCare,Completed,62.54
100531,2024-05-01,2024-05-01,Mobile,Midwest,Hospice,Completed,166.09
100532,2024-04-23,2024-04-23,Partner,Northeast,Supplies,Completed,47.57
100533,2024-07-27,2024-07-27,Web,Midwest,HomeCare,Completed,109.84
100534,2025-02-26,2025-02-26,Partner,Northeast,SeniorCare,Completed,76.23
100535,2024-04-22,2024-04-22,Web,South,SeniorCare,Completed,85.19
100536,2024-11-29,2024-11-29,Partner,Midwest,HomeCare,Completed,74.64
100537,2024-03-25,2024-03-25,Web,Northeast,HomeCare,Completed,160.46
100538,2025-01-29,2025-01-29,Mobile,South,SeniorCare,Completed,38.59
100539,2024-01-16,2024-01-16,Web,Midwest,HomeCare,Cancelled,75.29
100540,2025-06-02,2025-06-02,Partner,West,HomeCare,Completed,153.16
100541,2024-02-10,2024-02-12,Partner,South,Hospice,Completed,96.85
100542,2024-05-22,2024-05-22,Web,Northeast,HomeCare,Cancelled,86.6
100543,2024-05-07,2024-05-07,Mobile,Northeast,Supplies,Completed,96.36
100544,2025-08-30,2025-08-30,Mobile,Midwest,Supplies,Completed,75.16
100545,2024-02-09,2024-02-17,Web,West,Supplies,Completed,90.94
100546,2024-11-09,2024-11-09,Mobile,South,HomeCare,Completed,166.18
100547,2025-03-08,2025-03-08,Mobile,Midwest,Supplies,Completed,28.94
100548,2025-01-12,2025-01-15,Mobile,South,SeniorCare,Completed,66.31
100549,2025-05-12,2025-05-12,Web,Northeast,SeniorCare,Completed,55.18
100550,2025-08-10,2025-08-10,Partner,Midwest,SeniorCare,Cancelled,97.88
100551,2024-10-14,2024-10-14,Web,South,SeniorCare,Completed,139.9
100552,2025-08-28,2025-08-28,Mobile,South,Hospice,Completed,30.62
100553,2024-08-20,2024-08-20,Web,Northeast,SeniorCare,Returned,37.66
100554,2025-12-20,2025-12-20,Web,South,SeniorCare,Completed,29.47
100555,2025-01-03,2025-01-03,Web,South,HomeCare,Completed,59.02
100556,2025-06-22,2025-06-22,Web,Midwest,HomeCare,Completed,92.13
100557,2025-10-01,2025-10-01,Mobile,South,Hospice,Completed,237.42
100558,2025-08-02,2025-08-02,Mobile,Northeast,SeniorCare,Completed,42.67
100559,2025-09-14,2025-09-23,Mobile,South,SeniorCare,Completed,271.29
100560,2025-01-27,2025-01-27,Mobile,South,SeniorCare,Completed,106.43
100561,2024-02-01,2024-02-08,Web,South,SeniorCare,Completed,108.39
100562,2024-12-26,2024-12-26,Web,Northeast,HomeCare,Completed,128.08
100563,2024-05-12,2024-05-12,Mobile,Northeast,SeniorCare,Completed,40.32
100564,2025-10-11,2025-10-11,Mobile,South,HomeCare,Completed,66.59
100565,2024-06-22,2024-06-22,Mobile,Northeast,Supplies,Completed,34.99
100566,2024-06-15,2024-06-15,Web,Northeast,Hospice,Cancelled,144.85
100567,2024-07-01,2024-07-01,Mobile,Midwest,Supplies,Completed,37.01
100568,2025-04-14,2025-04-18,Web,South,HomeCare,Completed,80.13
100569,2025-02-21,2025-02-24,Mobile,Midwest,SeniorCare,Completed,58.33
100570,2025-11-24,2025-11-24,Web,West,Hospice,Completed,213.7
100571,2024-11-01,2024-10-31,Mobile,South,HomeCare,Cancelled,65.71
100572,2024-07-25,2024-07-25,Web,South,SeniorCare,Completed,46.91
100573,2024-02-06,2024-02-06,Mobile,South,HomeCare,Completed,113.29
100574,2024-01-06,2024-01-06,Web,South,HomeCare,Completed,86.31
100575,2024-09-30,2024-09-30,Mobile,West,Hospice,Completed,210.93
100576,2025-11-07,2025-11-07,Web,South,Hospice,Cancelled,121.91
100577,2025-01-17,2025-01-17,Mobile,South,Hospice,Completed,119.89
100578,2025-10-15,2025-10-15,Web,Northeast,Hospice,Completed,162.25
100579,2024-03-15,2024-03-15,Web,Northeast,HomeCare,Completed,112.13
100580,2024-03-09,2024-03-09,Mobile,West,Hospice,Completed,155.41
100581,2025-09-01,2025-09-01,Web,Northeast,Hospice,Cancelled,149.04
100582,2024-03-19,2024-03-22,Web,South,SeniorCare,Completed,69.05
100583,2024-02-07,2024-02-15,Mobile,Midwest,Hospice,Completed,57.38
100584,2024-10-22,2024-10-29,Mobile,West,HomeCare,Completed,81.56
100585,2025-11-07,2025-11-07,Partner,None,SeniorCare,Completed,29.83
100586,2025-05-18,2025-05-18,Web,Midwest,HomeCare,Completed,61.64
100587,2024-03-13,2024-03-13,Mobile,South,HomeCare,Completed,73.15
100588,2025-09-03,2025-09-03,Mobile,Northeast,SeniorCare,Completed,155.7
100589,2025-09-08,2025-09-08,Web,Midwest,SeniorCare,Completed,75.44
100590,2025-08-08,2025-08-08,Mobile,Northeast,HomeCare,Completed,214.24
100591,2025-10-21,2025-10-21,Web,Northeast,HomeCare,Completed,112.83
100592,2024-06-24,2024-06-24,Partner,Midwest,Hospice,Completed,46.32
100593,2025-12-17,2025-12-17,Mobile,West,Hospice,Completed,185.73
100594,2024-08-22,2024-08-28,Web,West,SeniorCare,Completed,137.14
100595,2025-08-09,2025-08-09,Web,South,SeniorCare,Completed,35.2
100596,2025-02-27,2025-02-27,Web,South,HomeCare,Cancelled,128.21
100597,2025-07-23,2025-07-23,Web,West,SeniorCare,Completed,167.67
100598,2025-04-03,2025-04-03,Mobile,South,Supplies,Completed,19.92
100599,2025-04-14,2025-04-14,Mobile,West,Supplies,Completed,33.95
100600,2025-03-26,2025-04-03,Mobile,Midwest,HomeCare,Completed,143.5
100601,2025-07-23,2025-07-23,Web,Northeast,Supplies,Completed,53.29
100602,2025-06-25,2025-06-24,Mobile,Northeast,HomeCare,Completed,187.44
100603,2024-04-08,2024-04-08,Web,South,HomeCare,Completed,143.79
100604,2025-08-26,2025-08-26,Web,Northeast,Hospice,Returned,159.61
100605,2025-01-26,2025-01-26,Partner,Midwest,HomeCare,Completed,161.07
100606,2024-08-24,2024-08-24,Mobile,None,HomeCare,Cancelled,59.66
100607,2025-01-10,2025-01-10,Mobile,South,HomeCare,Completed,76.96
100608,2025-12-07,2025-12-07,Partner,Midwest,SeniorCare,Completed,217.09
100609,2025-09-18,2025-09-18,Web,Midwest,SeniorCare,Completed,68.86
100610,2025-09-01,2025-09-04,Partner,South,SeniorCare,Completed,141.8
100611,2024-12-04,2024-12-10,Mobile,Midwest,Hospice,Completed,95.55
100612,2025-07-27,2025-07-27,Mobile,Midwest,HomeCare,Completed,61.26
100613,2024-10-08,2024-10-08,Web,Midwest,SeniorCare,Completed,50.09
100614,2025-05-16,2025-05-16,Web,West,SeniorCare,Cancelled,108.19
100615,2025-04-12,2025-04-19,Web,Midwest,HomeCare,Completed,172.51
100616,2024-07-01,2024-07-01,Web,Northeast,Supplies,Completed,74.86
100617,2024-07-13,2024-07-16,Web,Midwest,SeniorCare,Completed,93.2
100618,2024-02-14,2024-02-14,Mobile,Midwest,SeniorCare,Completed,46.22
100619,2024-04-13,2024-04-12,Mobile,South,SeniorCare,Returned,82.12
100620,2024-11-12,2024-11-12,Web,South,SeniorCare,Completed,89.84
100621,2024-12-15,2024-12-20,Mobile,South,SeniorCare,Cancelled,52.87
100622,2024-04-30,2024-04-30,Partner,None,SeniorCare,Returned,102.0
100623,2024-10-31,2024-10-31,Mobile,South,HomeCare,Completed,63.71
100624,2025-03-17,2025-03-17,Mobile,Midwest,HomeCare,Completed,73.9
100625,2024-06-19,2024-06-19,Mobile,West,HomeCare,Completed,132.4
100626,2024-09-04,2024-09-04,Web,Midwest,Supplies,Returned,130.48
100627,2024-09-25,2024-09-25,Web,Northeast,Hospice,Completed,224.85
100628,2025-01-04,2025-01-04,Partner,Northeast,HomeCare,Completed,83.83
100629,2024-09-24,2024-09-24,Mobile,South,HomeCare,Completed,118.42
100630,2025-06-22,2025-06-22,Mobile,South,Hospice,Completed,145.16
100631,2024-08-27,2024-09-04,Partner,South,Supplies,Completed,80.41
100632,2024-11-13,2024-11-13,Web,Northeast,SeniorCare,Completed,87.65
100633,2024-10-04,2024-10-04,Web,West,HomeCare,Completed,172.27
100634,2024-05-13,2024-05-13,Mobile,South,Supplies,Completed,43.26
100635,2025-05-16,2025-05-16,Web,West,Supplies,Completed,33.23
100636,2024-06-21,2024-06-24,Mobile,Midwest,SeniorCare,Completed,98.25
100637,2024-08-05,2024-08-05,Mobile,Midwest,SeniorCare,Returned,70.46
100638,2025-08-02,2025-08-02,Mobile,South,SeniorCare,Completed,214.71
100639,2025-11-24,2025-11-28,Web,West,SeniorCare,Completed,65.25
100640,2025-05-05,2025-05-05,Mobile,South,Supplies,Completed,98.64
100641,2025-10-31,2025-10-31,Web,Northeast,SeniorCare,Completed,104.36
100642,2025-09-16,2025-09-16,Partner,South,Hospice,Completed,52.61
100643,2024-12-17,2024-12-25,Web,West,HomeCare,Completed,121.39
100644,2025-07-17,2025-07-20,Partner,West,Hospice,Completed,76.46
100645,2024-08-28,2024-09-06,Web,Northeast,HomeCare,Cancelled,299.98
100646,2024-12-02,2024-12-02,Web,Northeast,SeniorCare,Completed,55.53
100647,2025-01-26,2025-01-26,Mobile,South,Supplies,Completed,37.11
100648,2025-12-03,2025-12-03,Web,West,HomeCare,Completed,30.31
100649,2025-09-12,2025-09-12,Web,Northeast,Hospice,Completed,72.24
100650,2024-12-23,2024-12-23,Mobile,South,SeniorCare,Completed,118.49
100651,2025-04-22,2025-04-28,Mobile,West,HomeCare,Completed,53.89
100652,2024-05-27,2024-05-27,Web,Northeast,Hospice,Completed,137.07
100653,2025-08-11,2025-08-11,Mobile,Northeast,SeniorCare,Completed,93.76
100654,2025-02-08,2025-02-08,Partner,None,HomeCare,Completed,55.42
100655,2025-01-24,2025-01-24,Mobile,South,SeniorCare,Completed,77.66
100656,2025-07-14,2025-07-17,Web,South,SeniorCare,Completed,51.47
100657,2025-04-07,2025-04-07,Web,Midwest,SeniorCare,Completed,126.63
100658,2024-02-22,2024-02-22,Partner,West,HomeCare,Completed,36.3
100659,2024-07-29,2024-07-29,Web,Northeast,HomeCare,Completed,130.5
100660,2024-05-09,2024-05-09,Web,West,HomeCare,Completed,62.92
100661,2025-06-21,2025-06-21,Mobile,South,Hospice,Completed,112.32
100662,2024-01-26,2024-01-26,Web,West,HomeCare,Completed,113.94
100663,2024-05-27,2024-05-27,Mobile,South,SeniorCare,Completed,88.44
100664,2025-03-12,2025-03-12,Web,South,Hospice,Completed,297.07
